Authors,Title,Journal,Pub Year,Pub Vol,DOI,Methology,Pollinator Survey,Plant Survey,NBN Pollinator Code,COL Pollinator Code,Pollinator Species,Caste,NBN Plant Code,COL Plant Code,Plant Species,Interactions,Date,Month,Year,Grid Letter,Grid Code,Latitude,Longitude,Habitat,Pollina-tion Quality,Pollen,Nectar,Record
N. Peel et al. (2019),Semi-quantitative characterisation of mixed pollen 1samples using MinION sequencing and Reverse 2Metagenomics (RevMet),Submitted data,2019,,10.1101/551960,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,1.0,6.0,7.0,2016.0,TF,946289.0,52.823,0.8872,,2,Y,,12267
N. Peel et al. (2019),Semi-quantitative characterisation of mixed pollen 1samples using MinION sequencing and Reverse 2Metagenomics (RevMet),Submitted data,2019,,10.1101/551960,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,1.0,6.0,7.0,2016.0,TF,946289.0,52.823,0.8872,,2,Y,,12268
N. Peel et al. (2019),Semi-quantitative characterisation of mixed pollen 1samples using MinION sequencing and Reverse 2Metagenomics (RevMet),Submitted data,2019,,10.1101/551960,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,1.0,6.0,7.0,2016.0,TF,946289.0,52.823,0.8872,,2,Y,,12269
N. Peel et al. (2019),Semi-quantitative characterisation of mixed pollen 1samples using MinION sequencing and Reverse 2Metagenomics (RevMet),Submitted data,2019,,10.1101/551960,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,1.0,6.0,7.0,2016.0,TF,946289.0,52.823,0.8872,,2,Y,,12270
N. Peel et al. (2019),Semi-quantitative characterisation of mixed pollen 1samples using MinION sequencing and Reverse 2Metagenomics (RevMet),Submitted data,2019,,10.1101/551960,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,1.0,20.0,7.0,2016.0,TF,946289.0,52.823,0.8872,,2,Y,,12282
J. Memmott (1999),The structure of a plant-pollinator food web,Ecology Letters,1999,2.0,10.1046/j.1461-0248.1999.00087.x,DO,All,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,3.0,,7.0,1997.0,ST,592963.0,51.5749,-2.5899,Improved Grassland,3,,,12257
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,27.0,8.0,1894.0,NX,823508.0,54.839,-3.8342,Calcareous Grassland,3,N,Y,12052
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,27.0,8.0,1894.0,NX,,0.0,0.0,Suburban,3,N,Y,12053
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,28.0,8.0,1894.0,NX,823508.0,54.839,-3.8342,Calcareous Grassland,3,N,Y,12056
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,28.0,8.0,1894.0,NX,,0.0,0.0,Suburban,3,N,Y,12057
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,29.0,8.0,1894.0,NX,823508.0,54.839,-3.8342,Calcareous Grassland,3,N,Y,12061
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,29.0,8.0,1894.0,NX,,0.0,0.0,Suburban,3,N,Y,12062
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,30.0,8.0,1894.0,NX,823508.0,54.839,-3.8342,Calcareous Grassland,3,N,Y,12066
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,30.0,8.0,1894.0,NX,,0.0,0.0,Suburban,3,N,Y,12067
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,31.0,8.0,1894.0,NX,823508.0,54.839,-3.8342,Calcareous Grassland,3,N,Y,12071
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,31.0,8.0,1894.0,NX,,0.0,0.0,Suburban,3,N,Y,12072
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,1.0,9.0,1894.0,NX,823508.0,54.839,-3.8342,Calcareous Grassland,3,N,Y,12081
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,1.0,9.0,1894.0,NX,,0.0,0.0,Suburban,3,N,Y,12082
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,2.0,9.0,1894.0,NX,823508.0,54.839,-3.8342,Calcareous Grassland,3,N,Y,12086
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,2.0,9.0,1894.0,NX,,0.0,0.0,Suburban,3,N,Y,12087
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,3.0,9.0,1894.0,NX,823508.0,54.839,-3.8342,Calcareous Grassland,3,N,Y,12091
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,3.0,9.0,1894.0,NX,,0.0,0.0,Suburban,3,N,Y,12092
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,4.0,9.0,1894.0,NX,823508.0,54.839,-3.8342,Calcareous Grassland,3,N,Y,12096
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,4.0,9.0,1894.0,NX,,0.0,0.0,Suburban,3,N,Y,12097
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,5.0,9.0,1894.0,NX,823508.0,54.839,-3.8342,Calcareous Grassland,3,N,Y,12101
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,5.0,9.0,1894.0,NX,,0.0,0.0,Suburban,3,N,Y,12102
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,6.0,9.0,1894.0,NX,823508.0,54.839,-3.8342,Calcareous Grassland,3,N,Y,12106
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,6.0,9.0,1894.0,NX,,0.0,0.0,Suburban,3,N,Y,12107
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,7.0,9.0,1894.0,NX,823508.0,54.839,-3.8342,Calcareous Grassland,3,N,Y,12111
J.C Willis et al. (1895),Flowers and Insects of Great Britain. Part I,Annals of Botany,1895,9.0,10.1093/oxfordjournals.aob.a090737,DO,All,Group,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,,7.0,9.0,1894.0,NX,,0.0,0.0,Suburban,3,N,Y,12112
